date,index_name,total_returns_index
2025-06-09,NIFTY SMALLCAP 250,22174.62
2025-06-10,NIFTY SMALLCAP 250,22211.51
2025-06-11,NIFTY SMALLCAP 250,22192.04
2025-06-12,NIFTY SMALLCAP 250,21874.89
2025-06-13,NIFTY SMALLCAP 250,21792.49
2025-06-16,NIFTY SMALLCAP 250,21901.28
2025-06-17,NIFTY SMALLCAP 250,21750.61
2025-06-18,NIFTY SMALLCAP 250,21707.92
2025-06-19,NIFTY SMALLCAP 250,21289.6
2025-06-20,NIFTY SMALLCAP 250,21421.19
2025-06-23,NIFTY SMALLCAP 250,21589.11
2025-06-24,NIFTY SMALLCAP 250,21756.79
2025-06-25,NIFTY SMALLCAP 250,22105.71
2025-06-26,NIFTY SMALLCAP 250,22162.56
2025-06-27,NIFTY SMALLCAP 250,22342.93
2025-06-30,NIFTY SMALLCAP 250,22539.86
2025-07-01,NIFTY SMALLCAP 250,22494.94
2025-07-02,NIFTY SMALLCAP 250,22407.63
2025-07-03,NIFTY SMALLCAP 250,22489.9
2025-07-04,NIFTY SMALLCAP 250,22497.36
2025-07-07,NIFTY SMALLCAP 250,22451.92
2025-07-08,NIFTY SMALLCAP 250,22399.3
2025-07-09,NIFTY SMALLCAP 250,22523.01
2025-07-10,NIFTY SMALLCAP 250,22508.01
2025-07-11,NIFTY SMALLCAP 250,22352.01
2025-07-14,NIFTY SMALLCAP 250,22558.94
2025-07-15,NIFTY SMALLCAP 250,22741.86
2025-07-16,NIFTY SMALLCAP 250,22781.78
2025-07-17,NIFTY SMALLCAP 250,22843.59
2025-07-18,NIFTY SMALLCAP 250,22692.65
2025-07-21,NIFTY SMALLCAP 250,22668.52
2025-07-22,NIFTY SMALLCAP 250,22591.28
2025-07-23,NIFTY SMALLCAP 250,22622.28
2025-07-24,NIFTY SMALLCAP 250,22474.98
2025-07-25,NIFTY SMALLCAP 250,22028.83
2025-07-28,NIFTY SMALLCAP 250,21754.29
2025-07-29,NIFTY SMALLCAP 250,21952.49
2025-07-30,NIFTY SMALLCAP 250,21930.88
2025-07-31,NIFTY SMALLCAP 250,21734.93
2025-08-01,NIFTY SMALLCAP 250,21383.66
2025-08-04,NIFTY SMALLCAP 250,21594.29
2025-08-05,NIFTY SMALLCAP 250,21526.53
2025-08-06,NIFTY SMALLCAP 250,21268.92
2025-08-07,NIFTY SMALLCAP 250,21254.06
2025-08-08,NIFTY SMALLCAP 250,20989.35
2025-08-11,NIFTY SMALLCAP 250,21086.56
2025-08-12,NIFTY SMALLCAP 250,21092.11
2025-08-13,NIFTY SMALLCAP 250,21228.36
2025-08-14,NIFTY SMALLCAP 250,21142.3
2025-08-18,NIFTY SMALLCAP 250,21424.25
2025-08-19,NIFTY SMALLCAP 250,21586.78
2025-08-20,NIFTY SMALLCAP 250,21660.44
2025-08-21,NIFTY SMALLCAP 250,21677.19
2025-08-22,NIFTY SMALLCAP 250,21644.61
2025-08-25,NIFTY SMALLCAP 250,21657.97
2025-08-26,NIFTY SMALLCAP 250,21256.13
2025-08-28,NIFTY SMALLCAP 250,21023.49
2025-08-29,NIFTY SMALLCAP 250,20956.89
2025-09-01,NIFTY SMALLCAP 250,21252.36
2025-09-02,NIFTY SMALLCAP 250,21379.44
2025-09-03,NIFTY SMALLCAP 250,21559.37
2025-09-04,NIFTY SMALLCAP 250,21416.04
2025-09-05,NIFTY SMALLCAP 250,21466.31
2025-09-08,NIFTY SMALLCAP 250,21506.53
2025-09-09,NIFTY SMALLCAP 250,21563.16
2025-09-10,NIFTY SMALLCAP 250,21707.88
2025-09-11,NIFTY SMALLCAP 250,21706.21
2025-09-12,NIFTY SMALLCAP 250,21777.45
2025-09-15,NIFTY SMALLCAP 250,21916.48
2025-09-16,NIFTY SMALLCAP 250,22079.03
2025-09-17,NIFTY SMALLCAP 250,22191.9
2025-09-18,NIFTY SMALLCAP 250,22206.38
2025-09-19,NIFTY SMALLCAP 250,22237.55
2025-09-22,NIFTY SMALLCAP 250,22034.45
2025-09-23,NIFTY SMALLCAP 250,21920.59
2025-09-24,NIFTY SMALLCAP 250,21800.98
2025-09-25,NIFTY SMALLCAP 250,21656.8
2025-09-26,NIFTY SMALLCAP 250,21192.48
2025-09-29,NIFTY SMALLCAP 250,21170.94
2025-09-30,NIFTY SMALLCAP 250,21204.77
2025-10-01,NIFTY SMALLCAP 250,21429.13
2025-10-03,NIFTY SMALLCAP 250,21614.49
2025-10-06,NIFTY SMALLCAP 250,21633.35
2025-10-07,NIFTY SMALLCAP 250,21657.08
2025-10-08,NIFTY SMALLCAP 250,21539.86
2025-10-09,NIFTY SMALLCAP 250,21604.94
2025-10-10,NIFTY SMALLCAP 250,21738.49
2025-10-13,NIFTY SMALLCAP 250,21675.4
2025-10-14,NIFTY SMALLCAP 250,21485.24
2025-10-15,NIFTY SMALLCAP 250,21661.3
2025-10-16,NIFTY SMALLCAP 250,21744.16
2025-10-17,NIFTY SMALLCAP 250,21692.76
2025-10-20,NIFTY SMALLCAP 250,21808.19
2025-10-21,NIFTY SMALLCAP 250,21959.74
2025-10-23,NIFTY SMALLCAP 250,21907.48
2025-10-24,NIFTY SMALLCAP 250,21875.87
2025-10-27,NIFTY SMALLCAP 250,22018.46
2025-10-28,NIFTY SMALLCAP 250,22039.07
2025-10-29,NIFTY SMALLCAP 250,22137.15
2025-10-30,NIFTY SMALLCAP 250,22121.86
2025-10-31,NIFTY SMALLCAP 250,21998.15
2025-11-03,NIFTY SMALLCAP 250,22151.94
2025-11-04,NIFTY SMALLCAP 250,22007.04
2025-11-06,NIFTY SMALLCAP 250,21678.33
2025-11-07,NIFTY SMALLCAP 250,21627.94
2025-11-10,NIFTY SMALLCAP 250,21626.99
2025-11-11,NIFTY SMALLCAP 250,21597.51
2025-11-12,NIFTY SMALLCAP 250,21757.89
2025-11-13,NIFTY SMALLCAP 250,21671.57
2025-11-14,NIFTY SMALLCAP 250,21714.05
2025-11-17,NIFTY SMALLCAP 250,21862.49
2025-11-18,NIFTY SMALLCAP 250,21639.88
2025-11-19,NIFTY SMALLCAP 250,21549.14
2025-11-20,NIFTY SMALLCAP 250,21528.95
2025-11-21,NIFTY SMALLCAP 250,21261.29
2025-11-24,NIFTY SMALLCAP 250,21124.13
2025-11-25,NIFTY SMALLCAP 250,21146.48
2025-11-26,NIFTY SMALLCAP 250,21396.16
2025-11-27,NIFTY SMALLCAP 250,21320.16
2025-11-28,NIFTY SMALLCAP 250,21272.59
2025-12-01,NIFTY SMALLCAP 250,21320.85
2025-12-02,NIFTY SMALLCAP 250,21226.62
2025-12-03,NIFTY SMALLCAP 250,21132.81
2025-12-04,NIFTY SMALLCAP 250,21082.57
2025-12-05,NIFTY SMALLCAP 250,20970.69
2025-12-08,NIFTY SMALLCAP 250,20494.05
2025-12-09,NIFTY SMALLCAP 250,20702.08
2025-12-10,NIFTY SMALLCAP 250,20555.05
2025-12-11,NIFTY SMALLCAP 250,20673.75
2025-12-12,NIFTY SMALLCAP 250,20846.02
2025-12-15,NIFTY SMALLCAP 250,20920.53
2025-12-16,NIFTY SMALLCAP 250,20758.78
2025-12-17,NIFTY SMALLCAP 250,20609.32
2025-12-18,NIFTY SMALLCAP 250,20585.79
2025-12-19,NIFTY SMALLCAP 250,20860.45
2025-12-22,NIFTY SMALLCAP 250,21061.3
2025-12-23,NIFTY SMALLCAP 250,21149.42
2025-12-24,NIFTY SMALLCAP 250,21161.84
2025-12-26,NIFTY SMALLCAP 250,21122.77
2025-12-29,NIFTY SMALLCAP 250,21010.36
2025-12-30,NIFTY SMALLCAP 250,20967.51
2025-12-31,NIFTY SMALLCAP 250,21212.7
2026-01-01,NIFTY SMALLCAP 250,21191.27
2026-01-02,NIFTY SMALLCAP 250,21353.78
2026-01-05,NIFTY SMALLCAP 250,21414.31
2026-01-06,NIFTY SMALLCAP 250,21348.39
2026-01-07,NIFTY SMALLCAP 250,21379.54
2026-01-08,NIFTY SMALLCAP 250,20963.88
2026-01-09,NIFTY SMALLCAP 250,20608.4
2026-01-12,NIFTY SMALLCAP 250,20471.0
2026-01-13,NIFTY SMALLCAP 250,20603.04
2026-01-14,NIFTY SMALLCAP 250,20702.67
2026-01-16,NIFTY SMALLCAP 250,20605.64
2026-01-19,NIFTY SMALLCAP 250,20372.66
2026-01-20,NIFTY SMALLCAP 250,19827.41
2026-01-21,NIFTY SMALLCAP 250,19680.99
2026-01-22,NIFTY SMALLCAP 250,19859.02
2026-01-23,NIFTY SMALLCAP 250,19472.58
2026-01-27,NIFTY SMALLCAP 250,19511.91
2026-01-28,NIFTY SMALLCAP 250,19885.77
2026-01-29,NIFTY SMALLCAP 250,19875.29
2026-01-30,NIFTY SMALLCAP 250,20045.46
2026-02-01,NIFTY SMALLCAP 250,19610.07
2026-02-02,NIFTY SMALLCAP 250,19719.72
2026-02-03,NIFTY SMALLCAP 250,20298.91
2026-02-04,NIFTY SMALLCAP 250,20456.03
2026-02-05,NIFTY SMALLCAP 250,20246.49
2026-02-06,NIFTY SMALLCAP 250,20177.52
2026-02-09,NIFTY SMALLCAP 250,20692.02
2026-02-10,NIFTY SMALLCAP 250,20796.39
2026-02-11,NIFTY SMALLCAP 250,20823.64
2026-02-12,NIFTY SMALLCAP 250,20671.56
2026-02-13,NIFTY SMALLCAP 250,20340.44
2026-02-16,NIFTY SMALLCAP 250,20331.37
2026-02-17,NIFTY SMALLCAP 250,20483.05
2026-02-18,NIFTY SMALLCAP 250,20586.86
2026-02-19,NIFTY SMALLCAP 250,20341.55
2026-02-20,NIFTY SMALLCAP 250,20306.87
2026-02-23,NIFTY SMALLCAP 250,20394.88
2026-02-24,NIFTY SMALLCAP 250,20274.13
2026-02-25,NIFTY SMALLCAP 250,20404.86
2026-02-26,NIFTY SMALLCAP 250,20419.85
2026-02-27,NIFTY SMALLCAP 250,20208.09
2026-03-02,NIFTY SMALLCAP 250,19825.52
2026-03-04,NIFTY SMALLCAP 250,19405.87
2026-03-05,NIFTY SMALLCAP 250,19679.65
2026-03-06,NIFTY SMALLCAP 250,19624.68
2026-03-09,NIFTY SMALLCAP 250,19168.18
2026-03-10,NIFTY SMALLCAP 250,19578.45
2026-03-11,NIFTY SMALLCAP 250,19502.98
